"iso3c","date","goal","target","code","code1","description1","ind_value","ind_metadata","ind_quality","sex"
"ABW",2004,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2005,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2006,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2007,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2008,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2009,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2010,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2011,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2012,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2013,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2014,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2015,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2016,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2017,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2018,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2019,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"ABW",2020,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"AFG",2004,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"AFG",2005,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"AFG",2006,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
"AFG",2007,"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex - 13th ICLS (%)",NA,NA,NA,NA
